,user_id,gender,age,device,ad_1,click_1,watch_1,ad_2,click_2,watch_2,ad_3,click_3,watch_3,ad_4,click_4,watch_4,ad_5,click_5,watch_5,ad_6,click_6,watch_6
14427,14427,,26,ios,a81,1.0,11,a101,,12,a84,,11,a112,,7.0,a23,,13.0,a73,,6.0
14428,14428,,20,windows phone,a29,,10,a100,,14,a83,,9,,,,,,,,,
14429,14429,male,26,ios,a104,,3,a71,,8,a58,1.0,3,a73,,10.0,a28,,10.0,a74,1.0,10.0
14430,14430,m,25,android,a114,,8,a119,,15,a53,1.0,17,a1,,15.0,a91,,8.0,a101,1.0,8.0
14431,14431,m,19,android,a42,,8,a102,,9,a73,,8,,,,,,,,,
14432,14432,f,19,tizen,a89,,7,a44,,9,a12,1.0,6,a116,,13.0,a114,,10.0,a46,,5.0
14433,14433,female,19,android,a46,,8,a43,,9,a21,,8,a96,,8.0,a55,,9.0,a14,,9.0
14434,14434,female,23,linux,a6,,9,a21,,16,a58,,10,a112,,11.0,a114,1.0,11.0,a71,,12.0
14435,14435,f,27,blackberry,a107,,8,a89,1.0,14,a101,,6,a85,,7.0,a68,,11.0,a40,,9.0
14436,14436,f,27,android,a57,,7,a21,,14,a104,,5,,,,,,,,,
14437,14437,m,23,ios,a117,1.0,12,a22,1.0,11,a8,,5,a59,,7.0,a44,,11.0,a119,,12.0
14438,14438,female,25,android,a35,,4,a101,,6,a61,,4,,,,,,,,,
14439,14439,m,21,android,a58,,4,a79,1.0,13,a26,1.0,16,,,,,,,,,
14440,14440,female,26,samsung,a56,,11,a68,,5,a99,,8,a50,,10.0,a94,,6.0,a51,1.0,7.0
14441,14441,m,28,android,a30,,12,a48,,8,a96,,2,a71,1.0,11.0,a93,,11.0,a40,1.0,13.0
14442,14442,,23,android,a83,,10,a46,,5,a41,,10,a117,,6.0,a80,,10.0,a51,,12.0
14443,14443,m,25,samsung,a74,,9,a113,,7,a28,1.0,11,a25,,8.0,a3,,10.0,a66,,13.0
14444,14444,female,25,android,a1,,13,a66,1.0,12,a69,,17,a73,1.0,7.0,a44,,10.0,a27,,6.0
14445,14445,female,24,linux,a114,,7,a44,,8,a50,,8,a14,,10.0,a82,1.0,7.0,a37,,9.0
14446,14446,m,24,samsung,a44,1.0,7,a100,,7,a117,,5,,,,,,,,,
14447,14447,female,24,ios,a45,,14,a1,1.0,7,a63,,9,,,,,,,,,
14448,14448,female,22,ios,a107,,7,a67,,13,a113,,14,a91,,16.0,a103,,9.0,a64,,5.0
14449,14449,f,25,ios,a30,1.0,9,a33,,9,a50,,2,,,,,,,,,
14450,14450,male,21,android,a7,,11,a38,,13,a79,1.0,10,a80,,11.0,a39,,11.0,a100,,12.0
14451,14451,,20,samsung,a74,1.0,9,a67,,7,a73,1.0,13,a63,,11.0,a12,,9.0,a19,,7.0
14452,14452,,30,ios,a2,1.0,12,a62,1.0,6,a22,,7,a14,,8.0,a105,,7.0,a38,,11.0
14453,14453,f,24,ios,a115,,4,a108,,3,a14,,11,,,,,,,,,
14454,14454,f,23,linux,a79,,7,a17,,13,a104,1.0,4,a63,,10.0,a38,1.0,5.0,a34,,12.0
14455,14455,female,25,android,a75,,4,a27,,9,a72,,9,,,,,,,,,
14456,14456,,25,android,a45,1.0,13,a48,,12,a74,,10,a113,,12.0,a32,,7.0,a119,1.0,8.0
14457,14457,male,24,ios,a40,,8,a84,,7,a6,,12,,,,,,,,,
14458,14458,m,28,windows phone,a15,,8,a28,1.0,14,a12,,11,a40,,13.0,a7,1.0,11.0,a72,,11.0
14459,14459,f,21,android,a112,1.0,11,a85,,10,a102,1.0,13,,,,,,,,,
14460,14460,m,30,ios,a98,1.0,8,a69,,8,a38,,15,a4,,9.0,a94,,8.0,a59,,11.0
14461,14461,male,21,android,a55,,8,a5,,15,a49,,15,,,,,,,,,
14462,14462,f,21,android,a80,,3,a5,,13,a93,,10,a34,,12.0,a79,1.0,3.0,a68,,9.0
14463,14463,m,25,tizen,a69,,3,a81,,12,a20,,9,a5,,2.0,a92,1.0,14.0,a16,,6.0
14464,14464,female,25,android,a94,,11,a23,,11,a14,,8,,,,,,,,,
14465,14465,f,21,android,a43,,12,a93,1.0,9,a62,,9,a111,,2.0,a58,,13.0,a39,,13.0
14466,14466,m,25,linux,a102,,7,a96,,9,a23,1.0,11,a110,,14.0,a39,,10.0,a58,,8.0
14467,14467,f,24,android,a84,1.0,12,a46,,11,a10,,10,a45,,8.0,a85,1.0,7.0,a25,,4.0
14468,14468,m,20,android,a99,1.0,5,a90,,6,a22,,8,,,,,,,,,
14469,14469,male,25,android,a112,1.0,14,a115,,2,a10,,11,,,,,,,,,
14470,14470,,24,ios,a0,,12,a96,,9,a99,,11,a36,1.0,11.0,a11,,10.0,a38,,8.0
14471,14471,male,24,samsung,a24,,2,a106,,5,a12,,16,,,,,,,,,
14472,14472,male,26,android,a15,,7,a36,,14,a104,,5,,,,,,,,,
14473,14473,,27,android,a101,,7,a51,,14,a71,,10,a54,1.0,9.0,a4,,8.0,a100,,10.0
14474,14474,female,24,ios,a94,1.0,16,a65,,12,a26,,7,a19,,7.0,a61,,6.0,a21,,11.0
14475,14475,m,23,windows phone,a1,,5,a103,,6,a40,,14,a101,,11.0,a46,,8.0,a35,,11.0
14476,14476,f,19,linux,a10,,10,a103,,9,a43,,7,,,,,,,,,
14477,14477,male,30,samsung,a22,,13,a47,,9,a115,,6,a63,,7.0,a6,,10.0,a93,,8.0
14478,14478,f,21,tizen,a4,,5,a31,,9,a65,,10,,,,,,,,,
14479,14479,f,25,tizen,a114,,6,a105,,7,a11,,4,,,,,,,,,
14480,14480,female,21,ios,a38,,7,a95,1.0,12,a45,,6,,,,,,,,,
14481,14481,male,18,android,a64,,7,a45,,6,a44,,9,,,,,,,,,
14482,14482,female,23,ios,a112,,16,a80,,13,a69,,9,,,,,,,,,
14483,14483,f,23,samsung,a76,,13,a53,,6,a6,,6,,,,,,,,,
14484,14484,f,23,linux,a36,1.0,14,a88,,8,a118,,11,a47,,12.0,a39,,6.0,a50,,10.0
14485,14485,female,20,samsung,a62,,4,a1,,9,a59,,10,,,,,,,,,
14486,14486,,24,ios,a21,,13,a50,1.0,9,a80,1.0,11,a117,,12.0,a32,1.0,2.0,a76,,6.0
14487,14487,m,20,windows phone,a107,,8,a40,,14,a67,,2,a84,,7.0,a23,,3.0,a1,,10.0
14488,14488,male,24,windows phone,a7,,6,a100,,10,a79,1.0,3,a37,,12.0,a85,1.0,9.0,a22,,12.0
14489,14489,female,20,ios,a20,,11,a63,,12,a49,,13,,,,,,,,,
14490,14490,f,21,tizen,a108,,2,a22,,7,a17,,6,,,,,,,,,
14491,14491,f,26,android,a29,1.0,10,a40,,9,a63,,10,a46,,4.0,a19,1.0,5.0,a110,,7.0
14492,14492,female,25,android,a74,,11,a82,,11,a102,,10,a19,1.0,16.0,a8,,13.0,a107,,14.0
14493,14493,m,21,android,a102,1.0,11,a79,,6,a2,1.0,15,,,,,,,,,
14494,14494,f,21,tizen,a3,,10,a9,,12,a105,,16,a56,,7.0,a37,,18.0,a23,1.0,3.0
14495,14495,m,25,android,a57,,7,a79,,10,a15,,12,a90,,9.0,a53,,7.0,a76,,10.0
14496,14496,male,28,android,a19,1.0,10,a119,,10,a55,,10,,,,,,,,,
14497,14497,male,25,android,a85,,5,a6,,7,a95,1.0,13,,,,,,,,,
14498,14498,,26,samsung,a95,1.0,15,a49,,11,a46,1.0,10,,,,,,,,,
14499,14499,m,22,linux,a108,,6,a71,,8,a4,,5,,,,,,,,,
14500,14500,f,25,ios,a73,,8,a12,1.0,10,a15,,7,,,,,,,,,
14501,14501,m,25,linux,a47,1.0,8,a70,,7,a20,,6,,,,,,,,,
14502,14502,m,24,linux,a78,,10,a52,,14,a27,,7,a101,,10.0,a65,1.0,5.0,a81,,11.0
14503,14503,m,30,android,a90,,4,a8,,10,a16,,7,,,,,,,,,
14504,14504,f,24,samsung,a65,,13,a91,,11,a63,,11,,,,,,,,,
14505,14505,m,27,android,a31,,5,a17,,4,a63,,5,,,,,,,,,
14506,14506,,26,windows phone,a103,,11,a80,,15,a95,1.0,14,a24,,11.0,a32,,10.0,a88,1.0,14.0
14507,14507,f,25,linux,a79,,10,a104,,10,a68,,12,a72,,19.0,a101,,7.0,a83,,9.0
14508,14508,m,24,ios,a37,,13,a47,1.0,8,a70,,12,a25,,15.0,a101,,10.0,a38,,8.0
14509,14509,f,24,android,a65,,8,a10,,9,a3,,11,,,,,,,,,
14510,14510,f,25,android,a103,,10,a112,1.0,7,a28,,14,,,,,,,,,
14511,14511,male,27,android,a21,,12,a27,,6,a71,,14,,,,,,,,,
14512,14512,f,23,windows phone,a30,,9,a116,,8,a85,,13,,,,,,,,,
14513,14513,m,22,android,a89,,13,a98,,12,a78,1.0,3,a88,1.0,10.0,a79,,8.0,a27,,10.0
14514,14514,male,28,ios,a12,,8,a85,,9,a95,,13,a83,1.0,12.0,a82,,9.0,a117,,15.0
14515,14515,f,24,android,a23,,11,a115,,15,a31,,11,a33,,3.0,a51,1.0,14.0,a17,,13.0
14516,14516,,24,tizen,a56,1.0,9,a53,,11,a62,,11,a117,,11.0,a69,1.0,13.0,a17,,14.0
14517,14517,f,32,samsung,a32,,2,a34,,8,a111,,8,,,,,,,,,
14518,14518,f,27,android,a33,,4,a16,,11,a51,,7,a2,,10.0,a98,1.0,12.0,a93,1.0,12.0
14519,14519,f,31,android,a85,,15,a23,,10,a50,,11,,,,,,,,,
14520,14520,m,27,linux,a52,1.0,11,a80,,8,a103,1.0,6,a46,,5.0,a85,,10.0,a10,,13.0
14521,14521,f,26,windows phone,a47,,11,a114,,11,a55,,13,a118,,8.0,a52,,11.0,a75,1.0,4.0
14522,14522,m,21,linux,a56,,11,a58,,8,a1,,16,a49,,3.0,a93,,3.0,a66,,6.0
14523,14523,f,27,ios,a61,,10,a25,,13,a104,,11,a88,,8.0,a32,,13.0,a11,,8.0
14524,14524,,29,tizen,a96,,7,a46,,11,a95,,9,a5,,14.0,a23,,9.0,a63,,2.0
14525,14525,f,28,ios,a96,,13,a56,,,a70,,5,,,,,,,,,
14526,14526,,28,android,a43,,11,a76,,10,a44,,6,,,,,,,,,
14527,14527,f,26,blackberry,a26,,10,a107,,6,a119,,8,,,,,,,,,
14528,14528,male,23,tizen,a54,1.0,13,a42,,12,a106,,11,a10,,7.0,a25,1.0,9.0,a72,,4.0
14529,14529,male,26,android,a46,,11,a85,,7,a61,1.0,12,,,,,,,,,
14530,14530,,27,linux,a76,,11,a21,,14,a57,1.0,12,,,,,,,,,
14531,14531,,27,samsung,a92,,7,a30,,8,a107,,8,a118,,3.0,a16,1.0,10.0,a71,,11.0
14532,14532,f,20,linux,a89,,16,a43,,7,a45,1.0,10,,,,,,,,,
14533,14533,,29,samsung,a71,,7,a3,,8,a65,,9,a33,,7.0,a21,1.0,9.0,a58,,7.0
14534,14534,m,27,windows phone,a92,,9,a89,,18,a116,,9,,,,,,,,,
14535,14535,male,25,android,a117,,8,a26,,13,a116,,12,,,,,,,,,
14536,14536,f,25,ios,a50,,10,a47,1.0,8,a36,,10,a106,,11.0,a45,,12.0,a19,,9.0
14537,14537,f,21,linux,a117,1.0,12,a7,,8,a44,,8,a81,,13.0,a69,,11.0,a19,,6.0
14538,14538,female,21,windows phone,a53,,9,a37,1.0,8,a62,,9,a61,1.0,12.0,a78,,11.0,a67,1.0,12.0
14539,14539,m,22,windows phone,a94,,11,a32,,5,a72,,10,,,,,,,,,
14540,14540,male,23,ios,a84,,10,a23,,3,a69,1.0,10,a49,1.0,14.0,a15,,8.0,a56,,9.0
14541,14541,female,23,ios,a112,,13,a86,,10,a51,,9,a111,1.0,8.0,a70,1.0,6.0,a11,,4.0
14542,14542,,27,ios,a17,,8,a42,1.0,11,a1,,8,,,,,,,,,
14543,14543,,29,android,a110,,5,a106,,9,a96,1.0,8,,,,,,,,,
14544,14544,f,26,samsung,a73,1.0,10,a75,,5,a104,,8,,,,,,,,,
14545,14545,female,26,android,a27,,5,a33,,5,a53,,7,,,,,,,,,
14546,14546,,24,android,a57,,11,a112,,5,a53,,6,a38,,11.0,a108,,8.0,a76,,8.0
14547,14547,m,22,tizen,a98,,9,a64,1.0,9,a38,,2,,,,,,,,,
14548,14548,,22,ios,a66,,7,a65,1.0,6,a109,,6,,,,,,,,,
14549,14549,female,20,ios,a2,,10,a12,,9,a4,,13,a23,,9.0,a37,,9.0,a66,,10.0
14550,14550,female,24,ios,a65,,6,a59,1.0,5,a32,,7,,,,,,,,,
14551,14551,male,30,ios,a108,,11,a84,,2,a43,,11,a11,,7.0,a93,,8.0,a63,,14.0
14552,14552,m,24,ios,a71,1.0,11,a53,,7,a108,,11,,,,,,,,,
14553,14553,f,27,android,a56,,8,a55,,8,a41,,5,,,,,,,,,
14554,14554,male,26,tizen,a95,,10,a30,,2,a82,,9,a117,,9.0,a19,,8.0,a15,,7.0
14555,14555,female,26,android,a79,,8,a88,,9,a81,,9,a107,,8.0,a67,,11.0,a91,1.0,5.0
14556,14556,female,23,windows phone,a111,1.0,7,a86,,15,a11,,6,,,,,,,,,
14557,14557,male,24,ios,a81,,5,a110,,7,a10,1.0,17,,,,,,,,,
14558,14558,m,23,android,a79,1.0,9,a92,,10,a26,,11,,,,,,,,,
14559,14559,f,26,tizen,a66,1.0,8,a25,,8,a91,,13,,,,,,,,,
14560,14560,f,23,ios,a22,,7,a34,,9,a24,,5,a68,,6.0,a113,,13.0,a102,,12.0
14561,14561,male,29,android,a43,,9,a30,,14,a84,,8,a32,,6.0,a58,,5.0,a10,,5.0
14562,14562,m,22,android,a5,,14,a9,1.0,12,a92,,7,,,,,,,,,
14563,14563,,26,tizen,a103,,10,a64,1.0,7,a65,,10,,,,,,,,,
14564,14564,female,23,linux,a0,,13,a37,,12,a93,1.0,11,a57,,6.0,a111,,14.0,a116,,14.0
14565,14565,f,29,android,a43,,7,a26,,13,a95,,8,,,,,,,,,
14566,14566,,27,ios,a11,,11,a119,,12,a113,1.0,10,a8,,10.0,a23,1.0,9.0,a2,,8.0
14567,14567,male,22,android,a65,1.0,9,a80,,10,a61,1.0,2,,,,,,,,,
14568,14568,female,20,ios,a30,,7,a37,,6,a4,,6,,,,,,,,,
14569,14569,f,22,tizen,a33,,16,a36,,8,a59,1.0,11,a24,,4.0,a75,,12.0,a78,,9.0
14570,14570,m,23,tizen,a40,,5,a59,1.0,7,a76,,11,a28,,9.0,a96,,13.0,a90,,10.0
14571,14571,,24,linux,a90,,10,a43,,12,a78,,10,a25,1.0,11.0,a45,1.0,10.0,a93,1.0,12.0
14572,14572,f,17,samsung,a78,1.0,7,a25,,13,a45,,11,a1,,10.0,a14,,10.0,a43,1.0,15.0
14573,14573,f,24,windows phone,a47,,7,a106,,6,a95,,11,,,,,,,,,
14574,14574,male,27,ios,a15,,10,a89,,12,a37,1.0,13,,,,,,,,,
14575,14575,,22,ios,a14,,5,a22,,1,a119,,8,,,,,,,,,
14576,14576,female,24,android,a6,,9,a91,,16,a32,1.0,13,a50,,9.0,a86,1.0,12.0,a34,,9.0
14577,14577,male,25,samsung,a111,1.0,6,a64,1.0,5,a99,,12,,,,,,,,,
14578,14578,f,21,tizen,a14,,6,a104,,10,a105,,11,,,,,,,,,
14579,14579,female,18,blackberry,a51,,4,a24,,3,a62,,6,,,,,,,,,
14580,14580,female,31,tizen,a76,,9,a27,,,a82,,9,,,,,,,,,
14581,14581,male,23,windows phone,a110,,8,a44,,7,a5,1.0,15,,,,,,,,,
14582,14582,f,28,android,a119,,8,a92,1.0,7,a67,,11,,,,,,,,,
14583,14583,m,24,android,a50,,7,a118,,7,a46,,8,a104,,9.0,a66,,12.0,a24,,4.0
14584,14584,,25,android,a38,,6,a84,,7,a14,,7,,,,,,,,,
14585,14585,m,27,android,a73,,7,a112,1.0,8,a109,,6,a88,,10.0,a113,1.0,8.0,a53,,6.0
14586,14586,female,23,ios,a38,,11,a101,,8,a3,,8,,,,,,,,,
14587,14587,male,28,android,a79,1.0,4,a9,,4,a91,,10,,,,,,,,,
14588,14588,f,20,blackberry,a106,,10,a9,,9,a111,,7,,,,,,,,,
14589,14589,f,28,android,a48,,7,a100,1.0,14,a82,,10,,,,,,,,,
14590,14590,female,27,blackberry,a107,,9,a2,,8,a95,,5,a69,,13.0,a85,1.0,8.0,a105,1.0,15.0
14591,14591,male,25,ios,a51,1.0,8,a94,,8,a52,,13,a58,,11.0,a50,,11.0,a37,,6.0
14592,14592,,22,ios,a50,1.0,7,a99,,9,a25,1.0,10,a84,,12.0,a81,,16.0,a42,1.0,7.0
14593,14593,female,17,ios,a99,,11,a113,,10,a106,,11,a118,,11.0,a46,,4.0,a112,,11.0
14594,14594,f,19,tizen,a41,,13,a112,1.0,9,a57,,9,a92,,14.0,a23,,13.0,a45,,8.0
14595,14595,female,24,ios,a102,,7,a103,,9,a107,,9,a6,1.0,12.0,a76,,14.0,a7,1.0,7.0
14596,14596,male,27,blackberry,a96,,7,a115,,4,a86,1.0,13,a73,1.0,6.0,a114,,12.0,a19,,9.0
14597,14597,male,27,ios,a55,,9,a9,,6,a27,,11,,,,,,,,,
14598,14598,male,27,android,a7,,9,a25,,7,a8,1.0,9,,,,,,,,,
14599,14599,f,26,samsung,a105,,7,a6,1.0,6,a16,,9,a115,,8.0,a96,1.0,9.0,a110,,6.0
14600,14600,m,25,blackberry,a88,,10,a29,,9,a26,,11,,,,,,,,,
14601,14601,f,27,ios,a80,,13,a71,,9,a23,,10,,,,,,,,,
14602,14602,f,23,android,a112,,11,a84,1.0,5,a98,,8,,,,,,,,,
14603,14603,f,28,android,a33,,13,a12,,10,a49,,15,,,,,,,,,
14604,14604,m,24,android,a12,1.0,11,a62,,15,a115,,10,a8,1.0,10.0,a48,,11.0,a100,,9.0
14605,14605,f,24,windows phone,a4,1.0,5,a0,,7,a42,,10,a117,,8.0,a96,,12.0,a34,1.0,10.0
14606,14606,female,18,android,a30,,10,a59,,,a84,,10,,,,,,,,,
14607,14607,f,26,ios,a70,,2,a93,,11,a111,,12,,,,,,,,,
14608,14608,,24,android,a82,,15,a58,,10,a102,,9,,,,,,,,,
14609,14609,f,26,tizen,a24,,9,a112,,8,a101,,15,a108,,7.0,a107,,9.0,a0,,12.0
14610,14610,,25,android,a28,,5,a9,,2,a34,,6,,,,,,,,,
14611,14611,female,21,ios,a116,,9,a76,,11,a92,,7,a96,,14.0,a26,,8.0,a57,,9.0
14612,14612,male,21,windows phone,a76,,10,a50,,13,a85,,3,,,,,,,,,
14613,14613,f,24,samsung,a93,,4,a53,,5,a104,,9,,,,,,,,,
14614,14614,male,20,blackberry,a37,1.0,5,a26,,6,a116,,5,,,,,,,,,
14615,14615,,31,ios,a74,,6,a86,,11,a79,,13,a44,,10.0,a89,,7.0,a83,,9.0
14616,14616,f,19,android,a15,,6,a72,1.0,9,a99,,5,a0,,11.0,a48,,13.0,a27,,12.0
14617,14617,female,23,tizen,a68,,9,a113,1.0,16,a1,,7,,,,,,,,,
14618,14618,,19,samsung,a33,1.0,9,a78,1.0,9,a103,,11,a39,,12.0,a43,,13.0,a100,,9.0
14619,14619,m,26,android,a48,,10,a104,,6,a71,1.0,6,,,,,,,,,
14620,14620,male,26,blackberry,a61,,5,a94,,11,a31,,11,,,,,,,,,
14621,14621,f,26,ios,a119,,15,a30,,9,a43,,12,a65,1.0,14.0,a101,1.0,11.0,a85,1.0,17.0
14622,14622,m,21,samsung,a17,,3,a68,,7,a8,,12,,,,,,,,,
14623,14623,,27,android,a86,,18,a49,,12,a94,,13,,,,,,,,,
14624,14624,f,25,linux,a7,,9,a83,,10,a22,,15,a12,1.0,12.0,a46,1.0,10.0,a41,,12.0
14625,14625,f,27,android,a16,1.0,3,a34,,13,a51,,8,a10,,16.0,a119,,4.0,a53,,12.0
14626,14626,f,23,ios,a61,,5,a100,,16,a109,,10,a71,,9.0,a26,,12.0,a44,,15.0
14627,14627,male,26,android,a33,,12,a107,,13,a15,,7,,,,,,,,,
14628,14628,f,18,samsung,a54,,11,a89,,9,a17,,12,a80,,8.0,a49,,2.0,a59,1.0,10.0
14629,14629,,26,ios,a101,1.0,4,a107,,7,a8,,17,,,,,,,,,
14630,14630,m,32,android,a58,,11,a104,,3,a38,,5,,,,,,,,,
14631,14631,f,29,linux,a10,,12,a75,,6,a31,,7,,,,,,,,,
14632,14632,f,23,ios,a58,,6,a99,1.0,11,a95,,17,,,,,,,,,
14633,14633,m,25,windows phone,a83,,11,a108,,13,a30,,8,a41,,8.0,a93,,10.0,a65,,9.0
14634,14634,f,26,samsung,a36,1.0,13,a92,1.0,14,a116,,9,a100,1.0,6.0,a94,,9.0,a12,,8.0
14635,14635,,24,tizen,a71,,11,a84,,11,a59,,14,a10,,10.0,a109,,4.0,a33,,12.0
14636,14636,f,27,ios,a71,,14,a86,,11,a76,,6,,,,,,,,,
14637,14637,f,27,ios,a59,,10,a52,,12,a65,,8,,,,,,,,,
14638,14638,f,28,ios,a69,,10,a81,1.0,5,a80,,9,,,,,,,,,
14639,14639,f,21,tizen,a119,,8,a32,,13,a108,,12,a72,1.0,10.0,a50,1.0,7.0,a81,,9.0
14640,14640,f,25,tizen,a16,,9,a110,1.0,7,a31,,7,,,,,,,,,
14641,14641,f,24,tizen,a79,,9,a104,,12,a57,,11,a9,,7.0,a112,,12.0,a43,1.0,9.0
14642,14642,female,22,tizen,a98,,16,a115,1.0,15,a84,,8,a11,1.0,11.0,a64,,11.0,a32,,11.0
14643,14643,m,26,samsung,a43,,10,a39,,9,a21,,10,a29,,8.0,a6,,11.0,a88,,11.0
14644,14644,f,22,tizen,a65,1.0,9,a76,,5,a61,,9,a101,,17.0,a3,,11.0,a91,,10.0
14645,14645,male,23,linux,a80,,9,a88,,7,a112,,13,,,,,,,,,
14646,14646,female,21,windows phone,a71,,8,a65,,7,a62,,10,,,,,,,,,
14647,14647,,28,android,a59,,7,a95,,10,a71,,12,,,,,,,,,
14648,14648,,26,tizen,a2,,11,a85,,7,a42,,10,a107,,8.0,a119,,17.0,a70,,7.0
14649,14649,female,23,samsung,a30,1.0,13,a50,,10,a92,,,,,,,,,,,
14650,14650,female,25,ios,a116,,7,a46,,8,a36,,12,,,,,,,,,
14651,14651,f,25,ios,a73,,9,a34,1.0,12,a17,,12,a90,1.0,14.0,a74,1.0,14.0,a66,,6.0
14652,14652,m,25,linux,a37,,7,a102,,9,a34,,9,a68,,8.0,a44,,10.0,a101,,6.0
14653,14653,f,25,android,a17,,7,a62,,2,a88,,10,,,,,,,,,
14654,14654,female,23,ios,a108,,8,a74,,7,a5,1.0,8,,,,,,,,,
14655,14655,f,25,windows phone,a36,,9,a17,,12,a30,,12,,,,,,,,,
14656,14656,m,26,ios,a91,,17,a42,,8,a8,,10,,,,,,,,,
14657,14657,male,29,ios,a35,,9,a41,,2,a118,,9,,,,,,,,,
14658,14658,f,21,blackberry,a110,,8,a22,1.0,9,a49,,12,a69,1.0,6.0,a84,,9.0,a107,1.0,4.0
14659,14659,m,28,tizen,a24,1.0,5,a21,,16,a106,,5,,,,,,,,,
14660,14660,female,28,ios,a53,,9,a42,,12,a83,,7,,,,,,,,,
14661,14661,male,25,android,a75,,10,a39,,13,a12,,10,a19,,8.0,a110,,11.0,a71,,15.0
14662,14662,f,22,linux,a110,,9,a106,,2,a22,,3,,,,,,,,,
14663,14663,,29,android,a24,,6,a59,1.0,3,a106,,7,,,,,,,,,
14664,14664,f,26,windows phone,a109,,4,a67,1.0,12,a4,,12,a25,,8.0,a105,1.0,11.0,a69,,12.0
14665,14665,male,23,windows phone,a98,,11,a79,,9,a105,1.0,9,a51,,6.0,a21,,8.0,a100,,6.0
14666,14666,m,26,tizen,a85,1.0,7,a104,,15,a70,1.0,11,a116,,10.0,a114,,9.0,a41,,11.0
14667,14667,male,24,samsung,a64,,7,a9,1.0,13,a49,,12,a21,1.0,10.0,a91,,6.0,a67,,12.0
14668,14668,,24,ios,a29,,10,a112,1.0,1,a74,,12,a63,,12.0,a12,1.0,6.0,a20,1.0,13.0
14669,14669,,22,ios,a82,,8,a105,,13,a72,,7,a16,,4.0,a118,,9.0,a8,,18.0
14670,14670,f,28,ios,a31,,11,a49,,13,a28,,8,a108,,11.0,a23,,4.0,a57,,7.0
14671,14671,,19,android,a89,,10,a76,,6,a93,,11,a86,,6.0,a83,,9.0,a110,,13.0
14672,14672,f,24,android,a107,,7,a3,,10,a38,,3,,,,,,,,,
14673,14673,m,31,blackberry,a35,,7,a84,,7,a9,,7,,,,,,,,,
14674,14674,m,25,ios,a39,,10,a62,,3,a61,1.0,4,,,,,,,,,
14675,14675,male,26,ios,a115,,6,a104,,7,a7,,9,,,,,,,,,
14676,14676,f,22,blackberry,a96,,4,a58,,11,a92,,9,a3,,7.0,a69,,8.0,a12,,11.0
14677,14677,m,25,ios,a36,1.0,7,a119,,11,a42,1.0,13,,,,,,,,,
14678,14678,m,27,blackberry,a36,,12,a43,,8,a12,,10,a49,,8.0,a72,1.0,14.0,a63,,9.0
14679,14679,m,24,ios,a29,,10,a104,,18,a74,1.0,6,a24,,9.0,a105,,9.0,a80,,15.0
14680,14680,female,25,tizen,a41,1.0,4,a90,,9,a2,,12,,,,,,,,,
14681,14681,female,23,android,a114,,10,a112,,14,a55,,10,,,,,,,,,
14682,14682,,22,ios,a37,,4,a82,1.0,13,a52,,7,a66,1.0,16.0,a111,,7.0,a3,,9.0
14683,14683,female,27,windows phone,a12,1.0,6,a16,,3,a73,,5,a98,,9.0,a66,,11.0,a35,,6.0
14684,14684,f,26,ios,a5,,10,a17,,11,a95,,10,,,,,,,,,
14685,14685,,24,android,a19,,10,a88,,8,a41,,9,a101,,14.0,a46,,10.0,a37,,10.0
14686,14686,m,25,android,a105,1.0,8,a61,,10,a29,,10,,,,,,,,,
14687,14687,female,21,ios,a8,,15,a62,,8,a2,,9,,,,,,,,,
14688,14688,,26,linux,a69,,9,a8,1.0,8,a74,,12,a71,,12.0,a110,,6.0,a91,,5.0
14689,14689,m,21,blackberry,a27,,6,a109,,10,a78,,11,,,,,,,,,
14690,14690,f,24,samsung,a2,,12,a94,,7,a102,,9,a51,,10.0,a12,,9.0,a8,,11.0
14691,14691,,26,ios,a106,,12,a62,,12,a0,,14,a49,,6.0,a104,,9.0,a78,,13.0
14692,14692,m,23,android,a12,1.0,12,a41,,6,a54,,7,,,,,,,,,
14693,14693,female,23,ios,a8,,13,a56,,6,a46,,12,,,,,,,,,
14694,14694,male,22,ios,a65,,11,a90,,14,a62,,6,a96,1.0,11.0,a117,,7.0,a4,1.0,17.0
14695,14695,female,26,ios,a116,,12,a63,,9,a98,,13,a78,1.0,14.0,a105,,11.0,a69,1.0,6.0
14696,14696,m,24,ios,a27,,11,a17,,12,a14,,8,,,,,,,,,
14697,14697,male,23,tizen,a105,,8,a111,,5,a71,1.0,10,,,,,,,,,
14698,14698,m,26,ios,a3,,11,a81,,12,a51,,11,,,,,,,,,
14699,14699,,24,windows phone,a0,1.0,14,a58,1.0,5,a12,,10,,,,,,,,,
14700,14700,f,22,blackberry,a42,,11,a17,,12,a80,,13,a73,,12.0,a31,,9.0,a90,,11.0
14701,14701,male,24,android,a9,,7,a35,,4,a94,,10,,,,,,,,,
14702,14702,male,23,ios,a75,,6,a110,,5,a26,,9,,,,,,,,,
14703,14703,,20,blackberry,a22,,7,a102,,8,a19,,13,a48,,12.0,a46,,10.0,a2,,14.0
14704,14704,m,24,tizen,a63,,8,a35,,9,a46,,11,a115,,10.0,a31,,15.0,a37,,8.0
14705,14705,,25,samsung,a96,1.0,5,a51,1.0,13,a9,,12,a118,,9.0,a73,1.0,10.0,a88,1.0,6.0
14706,14706,female,24,windows phone,a45,,14,a99,1.0,10,a111,,4,,,,,,,,,
